,Unnamed: 0,recid,late_Xfit,pred_takeup_prob,education,age,prev_earnings,allocated_trmt,earnings,pred_earnings,counterfac_pred_earnings,pred_pred_itt,pred_actual_itt,doubly_robust_lasso,Rlr1,doubly_robust_ols,Rlr1poly,doubly_robust_polyols,clstrs9,d_rob_ols_Xfit
7800,7763,317480,45733.0,0.6350249662865272,11,36,240,0,1110,10052.907275248224,11955.422004585178,1902.5147293369555,10845.422004585178,1902.5147293369555,1111.948552762493,1111.948552762493,-226.95311347357529,-226.95311347357529,2,29566
7801,7764,317481,51934.0,0.636780644650835,11,33,0,0,9,9619.621129463676,11820.064285522005,2200.443156058329,11811.064285522005,2200.443156058329,1179.0038425069745,1179.0038425069745,-368.7916027606352,-368.7916027606352,4,33057
7802,7765,317482,-29244.0,0.6790044238330674,12,23,4500,1,25424,19241.106492152896,18719.925709256335,521.1807828965611,6704.074290743664,9795.521044667215,1488.467246320255,10249.411106885529,1351.76532368279,34359.91286950402,4,10354
7803,7766,317483,13624.0,0.6161251030810264,9,24,0,1,6910,10784.785285080588,6968.1506491504415,3816.634635930144,-58.15064915044241,-1995.5432916907362,1933.7677365745149,-4150.700489489172,-913.8856478690068,20977.19648466914,3,-4484
7804,7767,317485,51379.0,0.672047796818673,12,22,45,0,1188,10905.129302322814,13079.792719136729,2174.663416813919,11891.792719136729,2174.663416813919,1230.428827783844,1230.428827783844,-1726.6463688933109,-1726.6463688933109,4,34099
7805,7768,317486,-75772.0,0.6779519304595614,12,24,8000,0,40180,24159.747192280127,24006.90112486788,-152.84606741225434,-16173.098875132131,-152.84606741225434,1685.300493747123,1685.300493747123,139.1446781722625,139.1446781722625,1,-52144
7806,7769,317487,-61629.0,0.6562680220087804,12,51,4200,0,29098,15155.585317285751,16575.773694211686,1420.188376925933,-12522.226305788314,1420.188376925933,699.8313469756978,699.8313469756978,-60.01420122424997,-60.01420122424997,2,-40077
7807,7770,317496,58669.0,0.6708003951594874,12,23,358,1,0,13489.038353259437,11485.912095195783,2003.1262580636521,-11485.912095195783,-18230.431271825502,1223.0098445027252,-19613.489322432437,-972.0445305356134,4836.243091113979,4,-19730
7808,7771,317500,-11109.0,0.6423858163941758,13,27,17000,1,26391,36579.448214872034,35616.15342542668,963.2947894453464,-9225.153425426679,-14319.377532862693,1925.939553385666,-14188.805702127644,-8533.08741092708,2130.68023341996,1,-14151
7809,7772,317502,45639.0,0.6122311091014848,9,26,0,0,0,7166.04492235098,10714.676738140375,3548.631815789397,10714.676738140375,3548.631815789397,1878.80994057293,1878.80994057293,-796.6686027462599,-796.6686027462599,3,29269
7810,9217,317503,,,14,31,4000,0,10672,20126.294374391335,19664.77506754821,-461.5193068431254,8992.77506754821,-461.5193068431254,729.1376580495563,729.1376580495563,-33.277703645652764,-33.277703645652764,1,25852
7811,7773,317507,-7089.0,0.6599877525377397,12,33,3150,1,10515,16930.565711814557,15814.241835960554,1116.3238758540026,-5299.241835960554,-8507.024691867833,1127.1578673616625,-8173.109010101313,1438.207063959429,15737.821074327618,4,-8074
7812,7774,317511,13741.0,0.6626819264801898,8,25,10000,1,33034,23853.02961200017,23746.777901789526,106.25171021065034,9287.222098210475,13877.70729221039,2800.907588682956,16605.495505222683,4586.602058728217,40668.287274368085,1,16937
7813,7775,317512,-637.0,0.6573494170235983,12,35,2800,0,15542,15133.087095816982,16315.676292249002,1182.5891964320215,773.6762922490016,1182.5891964320215,1049.7688568173144,1049.7688568173144,1366.6210783554925,1366.6210783554925,2,-405
7814,7776,317516,-9049.0,0.6460320417249008,11,27,200,1,4713,12403.50293644688,9815.307978010129,2588.1949584367503,-5102.307978010129,-8947.559446233568,1356.6950673933115,-10311.166163187956,-597.6629828755895,14672.01196438805,4,-10433
7815,7777,317518,-13023.0,0.6714448990636734,12,24,1400,1,4285,14912.121415197566,13347.083213581402,1565.0382016161639,-9062.083213581403,-14375.643921180183,1262.311876654965,-15142.79384371411,314.25635880713884,9532.725264357296,4,-14998
7816,7778,317519,-127085.0,0.6751259005459657,12,25,4992,0,47835,19361.204582804028,19854.53064434722,493.32606154319,-27980.46935565278,493.32606154319,1465.0413290473587,1465.0413290473587,1343.9341795872424,1343.9341795872424,1,-85921
7817,7779,317520,11252.0,0.674809796360425,12,23,1945,1,23761,15701.794257331292,14333.492658296766,1368.3015990345248,9427.507341703234,13457.110213037593,1324.7193801580652,12858.187157849463,502.9325800406642,37585.838275105685,4,12850
7818,7780,317524,-23077.0,0.663577570137109,13,38,6800,1,3605,22319.126208682264,21241.97676204715,1077.1494466351178,-17636.97676204715,-26994.039866388288,969.9619944163423,-26625.66294464852,-419.38284730821937,-5204.91764427695,1,-26300
7819,7781,317529,-14621.0,0.652687229917392,12,34,0,1,0,12481.387067111775,10783.579440223091,1697.807626888689,-10783.579440223091,-17024.272973778978,897.7980384759776,-17529.445544830814,644.3751706132498,6960.749060110634,2,-17764
7820,7782,317531,52300.0,0.6451650034860674,11,27,0,0,0,9458.992730909318,12123.780789244322,2664.7880583350034,12123.780789244322,2664.7880583350034,1343.8772305117309,1343.8772305117309,-871.635890328188,-871.635890328188,4,33510
7821,7783,317534,-58213.0,0.6301698565037249,9,53,5000,0,25923,15688.92726289166,15215.200238232152,-473.72702465950516,-10707.799761767848,-473.72702465950516,1457.325616591048,1457.325616591048,-5408.141987524159,-5408.141987524159,2,-36819
7822,7784,317535,-26783.0,0.6467207987307748,9,34,9000,1,0,22756.323469955943,22322.405104080848,433.9183658750917,-22322.405104080848,-33700.56683905882,2235.7814162377144,-31247.4826915941,-1738.1907641222278,-11402.050869323755,1,-31056
7823,7785,317536,49174.0,0.618728812731024,10,42,800,1,0,11501.064821435659,10197.0161393531,1304.048682082559,-10197.0161393531,-15947.548550070927,1236.6920140563686,-15292.8622685633,-1543.894207517962,7066.308718710019,2,-15782
7824,7786,317540,-199072.0,0.6530680035712411,12,47,7336,1,63364,21420.11719525449,19418.045838253478,2002.071357001016,43945.95416174654,64917.89556411928,1010.7306212820475,64481.752929578215,-399.1664382454765,87124.9733060852,1,64451
7825,7787,317541,-19286.0,0.6451650034860674,11,27,0,0,15786,9458.992730909318,12123.780789244322,2664.7880583350034,-3662.219210755679,2664.7880583350034,1343.8772305117309,1343.8772305117309,-871.635890328188,-871.635890328188,4,-13179
7826,7788,317545,45380.0,0.6577312779684507,12,36,7800,0,11912,22009.660530433175,23121.04760455953,1111.38707412636,11209.047604559537,1111.38707412636,1342.7358808560348,1342.7358808560348,-750.5186035396837,-750.5186035396837,1,29249
7827,7789,317550,48293.0,0.6572046340302936,12,31,422,1,1857,13249.157781106245,11535.29729023487,1713.8604908713714,-9678.29729023487,-15374.376180787993,1007.2803682984904,-15960.194771130607,706.0335261615802,8586.571238514143,4,-16021
7828,7790,317553,11674.0,0.6611513318263019,10,24,6000,1,27794,19836.90320248352,18641.025032951013,1195.8781695325088,9152.974967048987,13131.523365807228,2064.575936991725,13771.663702807498,4086.4192896317513,40022.409926918335,1,13408
7829,7791,317554,11422.0,0.6548421806913532,12,32,0,1,21027,12603.516454851968,10815.349583875999,1788.1668709759672,10211.650416124001,14423.392188698015,952.7558344775624,13762.147924265286,511.16350817785866,38259.21397499611,4,13605
7830,7792,317556,-89308.0,0.6485555164828004,12,41,0,1,30558,11927.97426467891,10575.055530300586,1352.9187343783233,19982.94446969941,29297.95733735996,705.4457524704303,29178.72731333283,451.19059004088194,53523.19449778755,2,29035
7831,7793,317561,-17109.0,0.6446520477659264,10,24,2000,1,0,14300.16242161714,11715.743043282942,2584.4193783341957,-11715.743043282942,-18865.82425409151,1808.2191993601173,-19929.863027581647,1738.044343610516,6853.118902751386,3,-19991
7832,7794,317562,52923.0,0.6488185797650989,12,40,0,1,0,12019.926332773994,10614.80706956481,1405.1192632091845,-10614.80706956481,-16624.770235951808,732.9246504712227,-16782.725952119123,533.6252465315738,7593.223574610049,2,-16927
7833,7795,317565,-147007.0,0.5809592982502889,8,46,0,0,35085,8182.6916007117725,8500.07219175886,317.3805910470892,-26584.927808241144,317.3805910470892,1582.9588865872834,1582.9588865872834,-3420.6118487394733,-3420.6118487394733,3,-82937
7834,7796,317566,-22741.0,0.6801229121045271,12,22,3600,1,0,18026.178728342577,17261.532499700133,764.6462286424468,-17261.532499700133,-26274.621863871416,1458.2658783539373,-26213.41067290397,1139.6544840075396,-1641.3376536261646,4,-26267
7835,7797,317569,-7804.0,0.585573063792316,8,32,0,1,1679,9706.56703686422,6992.590854236746,2713.9761826274757,-5313.590854236745,-9327.374372668855,1967.6634585983775,-9582.148462586532,-146.3203392681571,10571.698133757882,3,-9489
7836,7798,317571,55461.0,0.6638483885550462,12,26,0,0,0,10846.900595472856,12887.388801631188,2040.4882061583319,12887.388801631188,2040.4882061583319,1117.6292224823171,1117.6292224823171,-510.37422625300314,-510.37422625300314,4,37245
7837,7799,317572,-5516.0,0.6644258811328058,12,26,200,1,8388,13167.104406864597,11202.051628290774,1965.0527785738232,-2814.051628290774,-5203.603831723072,1130.447059363898,-6342.545331926953,-300.90973122164723,18128.74696688517,4,-6093
7838,7800,317576,-11126.0,0.6704075626140373,11,24,6500,0,22996,20554.446237196506,21241.575048583807,687.1288113873125,-1754.4249514161856,687.1288113873125,1842.8936231654734,1842.8936231654734,2563.2636309890586,2563.2636309890586,1,-7926
7839,7801,317577,-12981.0,0.6835281255633416,13,25,6500,1,12306,22642.576997792567,23230.69935137013,-588.1223535775644,-10924.699351370136,-16092.987850266418,1307.9609131042707,-14592.844900303047,-1029.5861840669822,6256.790668571017,1,-14369
7840,7802,317578,72684.0,0.672107447369018,11,22,5000,1,2189,19238.3957627078,18189.38984728668,1049.005915421123,-16000.389847286682,-24525.087728640578,1801.7176425552054,-24306.80041398073,2901.4339797180364,1728.9696487227047,4,-24368
7841,7803,317579,-47013.0,0.6669209944304233,13,39,2000,1,25505,15620.808391419458,14714.314671295395,906.4937201240629,10790.685328704605,15732.781132994876,634.8550112576157,15936.15824433646,1793.1416434813766,40265.38677580853,2,15994
7842,7804,317581,46360.0,0.644738841574705,11,32,1800,0,3365,12604.912478981734,14391.408576562288,1786.4960975805536,11026.408576562288,1786.4960975805536,1321.843272441993,1321.843272441993,987.0846101704292,987.0846101704292,4,29770
7843,7805,317583,-28984.0,0.6676785214507109,12,24,0,0,18980,10838.474583441108,12957.497348571396,2119.0227651302885,-6022.502651428604,2119.0227651302885,1172.5870184839025,1172.5870184839025,-1084.7395857564698,-1084.7395857564698,4,-19264
7844,7806,317584,-51276.0,0.6648064426884016,12,31,6116,0,31338,20441.84368442705,21134.35283726285,692.509152835799,-10203.64716273715,692.509152835799,1372.2041843170882,1372.2041843170882,620.9353635996158,620.9353635996158,1,-33114
7845,7807,317587,56222.0,0.6530201144173172,12,35,500,0,0,11564.405960034124,13113.65180853545,1549.2458485013249,13113.65180853545,1549.2458485013249,902.3637326791361,902.3637326791361,937.3899451009204,937.3899451009204,2,37233
7846,7808,317589,6567.0,0.6722322471884253,12,22,106,1,17986,13165.111888798025,11018.065815128126,2147.0460736699038,6967.934184871876,9378.378240472864,1234.338268032725,7744.394228101107,-1642.8676543891254,32052.5889545348,4,8019
7847,7809,317591,-13109.0,0.6597869307217206,12,33,3000,1,5478,16722.66978069942,15583.877526725664,1138.7922539737556,-10105.877526725664,-15728.212417075374,1117.5444897004763,-15429.003762490907,1448.5623723607105,8549.727834903715,4,-15379
7848,7810,317592,-226713.0,0.5805057277459846,7,24,0,0,51734,5301.52693760221,9336.310576086711,4034.783638484501,-42397.68942391329,4034.783638484501,2441.2215486349232,2441.2215486349232,3158.814272190037,3158.814272190037,3,-131902
7849,7811,317593,-17198.0,0.6144964838685777,9,38,2500,0,15207,12264.30498164358,13505.495209975283,1241.1902283317067,-1701.5047900247155,1241.1902283317067,1709.2861255831774,1709.2861255831774,-311.96750907071686,-311.96750907071686,3,-9822
7850,7812,317594,-2829.0,0.6674245912909544,13,37,600,0,13833,12853.922765173917,13832.171644862874,978.2488796889577,-0.8283551371259819,978.2488796889577,600.0879490881363,600.0879490881363,1934.840151682958,1934.840151682958,2,-1591
7851,7813,317596,4510.0,0.5905061149033212,8,30,270,1,12004,10191.97222201661,7265.760184088044,2926.2120379285634,4738.239815911954,5644.253704903649,2039.9253343900955,5117.1555608108365,605.0586055648164,26459.502898907274,3,5193
7852,7814,317597,4.0,0.6554629850509555,12,35,1644,1,13741,14709.120491598791,13363.727564168692,1345.3929274301026,377.2724358313098,-106.78780996808656,975.6817596417767,-77.16579318892946,1298.6304698253298,24303.504924502817,2,80
7853,7815,317599,88270.0,0.6611383838001373,12,32,3077,1,84873,16888.617236859776,15774.237661140753,1114.3795757190235,69098.76233885925,103090.95372042936,1149.958254900679,103385.24561161712,1477.0525475529596,127368.30650972965,4,103272
7854,7816,317600,-15537.0,0.6851102801965988,13,25,4000,1,6948,19207.85537383333,19320.097840144008,-112.24246631068672,-12372.097840144015,-18502.02552706068,1147.737952084517,-17636.42410679626,290.97809944032724,4777.617357095202,4,-17546
7855,7817,317602,-8206.0,0.6676785214507109,12,24,0,1,6168,12957.497348571396,10838.474583441108,2119.0227651302885,-4670.474583441108,-8065.223257726805,1172.5870184839025,-9521.978199350307,-1084.7395857564698,14821.877581836672,4,-9651
7856,7818,317603,-6747.0,0.6574240286505838,12,30,0,1,6768,12711.295265819752,10836.03113285728,1875.2641329624716,-4068.031132857279,-7039.678765767155,1007.7136304791477,-7875.258606638612,279.6117610186702,16611.533465285007,4,-7965
7857,7819,317604,54098.0,0.6500219364239022,12,39,350,1,0,12596.792173270971,11186.596739324543,1410.1954339464264,-11186.596739324543,-17484.992825960027,782.8347630147817,-17606.25812866202,749.4753036718976,6822.901253516211,2,-17320
7858,7820,317605,14082.0,0.6104501922883608,9,27,0,0,6439,7261.6568175851735,10675.306080250448,3413.6492626652753,4236.306080250448,3413.6492626652753,1851.3310425721395,1851.3310425721395,-773.9265021818719,-773.9265021818719,3,9176
7859,7821,317606,10603.0,0.6820609457835637,12,68,0,1,17248,7340.442423570887,7875.378998563587,-534.936574992701,9372.621001436411,14326.399789650965,-36.48449355096818,12573.965480535457,-4418.432185798476,35219.62661644176,2,13234
7860,7822,317608,44362.0,0.6598869853733311,13,38,8470,1,13898,24591.589558115,23235.458935965944,1356.1306221490559,-9337.458935965944,-14684.253715023446,1076.9909323775391,-14521.768034711053,-1447.931315609134,5771.576760285978,1,-14832
7861,7823,317609,20909.0,0.649719826322153,12,42,600,1,28052,12670.09503441457,11413.45244239117,1256.6425920233994,16638.547557608832,24329.500040401545,716.4203651143797,24345.75958834315,568.182255714044,48703.44368526281,2,24366
7862,7824,317610,-15380.0,0.6604279982064384,12,28,0,1,0,12805.6204110634,10846.317124333906,1959.303286729493,-10846.317124333906,-17249.1273298656,1062.6714264807342,-18276.16513754251,-58.24563055977706,6182.283350303758,4,-18102
7863,7825,317612,40329.0,0.6281313007009482,10,29,600,0,2463,9457.890655077395,12150.396043120547,2692.5053880431515,9687.396043120549,2692.5053880431515,1581.099851185092,1581.099851185092,-140.87260087138932,-140.87260087138932,3,25386
7864,7826,317615,-27483.0,0.6509630736792597,12,36,0,0,17448,10740.027664731573,12344.0101915509,1603.982526819329,-5103.989808449098,1603.982526819329,842.8402424743927,842.8402424743927,687.2123080203493,687.2123080203493,2,-17681
7865,7827,317616,-12381.0,0.6195716822483386,10,33,0,1,0,11095.826931025069,8618.644450850628,2477.1824801744424,-8618.644450850628,-14166.55791636316,1432.7307485371787,-14815.047003708674,-1009.8300332693524,8668.915969640764,3,-14414
7866,7828,317619,41715.0,0.6594988772092591,12,35,5500,1,9624,20044.18956251624,19064.749250044308,979.4403124719321,-9440.749250044308,-14650.844031302431,1222.8096547186506,-13954.518025093796,612.8721076369184,8469.338826618494,1,-13781
7867,7829,317621,-117377.0,0.6747135957031419,12,24,3000,1,42993,17135.865489251875,16126.385799883667,1009.4796893682068,26866.61420011633,39795.1814554904,1364.8545717076086,39723.416848441535,1182.0916099551546,64248.78032962277,4,39717
7868,7830,317622,27116.0,0.6616664034365738,12,33,5000,1,39540,19486.00306357305,18583.16456804932,902.8384955237416,20956.835431950687,30983.83390016416,1245.7228585162813,31669.259602703663,982.1280842093292,54501.200183764384,1,31594
7869,7831,317623,10759.0,0.6697448733592605,12,23,0,1,20910,12988.459465383745,10831.0995953509,2157.359870032842,10078.9004046491,14039.670671957228,1200.0659164846948,12466.568535197744,-1420.2502893418825,36769.03860412366,4,12747
7870,7832,317624,-25052.0,0.6518372918775787,10,33,8854,1,27312,23331.384200900986,22552.45758617696,778.926614724027,4759.542413823041,6749.850313372548,2000.176387284748,8468.253914007695,-907.77256745637,28884.16583187385,1,8322
