,recid,education,age,prev_earnings,allocated_trmt,earnings,clstrs9,Rlr1,d_rob_ols_Xfit
2099,304633,12,32,0,0,0,4,952.7558344775625,35074
2100,304634,12,28,15000,1,51170,1,2024.0091925992747,29218
2101,304636,12,42,800,0,32187,2,729.2382019959605,-59677
2102,304637,10,31,7000,1,45424,1,1936.312835394081,38602
2103,304643,10,22,4800,1,7588,3,2042.6267117038296,-14227
2104,304644,8,27,0,1,12549,3,2105.0579486023407,6594
2105,304647,12,32,326,1,3314,4,973.6489085945377,-13610
2106,304652,12,32,6000,1,35406,1,1337.2909409249805,23021
2107,304654,9,32,2000,0,35350,3,1842.1149213839817,-70388
2108,304658,12,25,0,0,3066,4,1145.1081204831098,28435
2109,304660,8,36,16639,0,294,1,2924.1278059583055,89639
2110,304661,12,27,0,0,31434,4,1090.1503244815267,-57281
2111,304662,8,38,800,0,0,3,1854.0614181199462,27106
2112,304663,8,51,2700,0,52514,3,1618.6051944846586,-126792
2113,304665,8,42,157,1,0,3,1702.9364805424948,-11889
2114,304669,12,42,0,1,0,2,677.9668544696378,-16905
2115,304671,12,43,20557,1,50088,1,1967.9693203420975,15917
2116,304672,12,40,15000,1,41742,1,1694.262416589765,15262
2117,304673,12,51,0,1,915,2,430.6567724625056,-14168
2118,304676,12,35,6000,0,22112,1,1254.8542469226013,-7981
2119,304680,12,24,1300,1,0,4,1255.9029582141757,-21216
2120,304681,12,35,4800,1,0,1,1177.947225633121,-27217
2121,304682,12,40,5000,1,33456,2,1053.3705725107357,23148
2122,304684,11,24,300,1,10374,4,1445.5406798364784,-2181
2123,304685,16,33,3000,0,30181,4,102.63686557965775,-32061
2124,304688,12,30,0,1,5166,4,1007.7136304791475,-10444
2125,304690,12,22,3000,1,41767,4,1419.8123677091935,37838
2126,304691,13,32,0,1,2148,4,699.0289284473565,-16054
2127,304694,15,23,800,0,97,4,490.1565459204012,48585
2128,304695,9,25,5450,1,4102,3,2255.5748935967913,-19096
2129,304699,9,31,800,1,219,3,1792.6867980952902,-14503
2130,304700,12,60,10400,1,90,2,849.8742082975623,-34897
2131,304701,11,32,3000,1,0,4,1398.7502937314748,-22425
2132,304702,9,34,1880,0,30041,3,1779.466423253447,-56154
2133,304706,10,48,0,0,1982,2,1020.5472785252896,21259
2134,304709,14,32,0,1,82677,4,445.30202241715415,103317
2135,304713,13,41,11000,1,77944,1,1156.6998749271552,76840
2136,304715,12,37,3000,1,0,2,1007.6288976973083,-23202
2137,304716,13,31,7700,1,19414,1,1219.9945463889999,-5669
2138,304717,13,39,2000,1,90,2,634.8550112576158,-22343
2139,304718,8,32,300,1,20688,3,1986.8902139207485,18868
2140,304719,13,36,3640,0,7842,2,822.3979676889539,28130
2141,304721,14,32,2460,0,14567,4,602.9614160605925,7760
2142,304722,11,28,0,1,72468,4,1316.3983325109384,91721
2143,304723,12,22,98,0,2908,4,1233.825554557463,29524
2144,304724,12,36,4500,1,42982,1,1131.2415723099548,38003
2145,304727,12,25,315,1,1750,4,1165.2962135715989,-16411
2146,304729,8,32,0,1,3263,3,1967.6634585983775,-7275
2147,304732,10,23,3500,0,16143,3,1931.831873972762,-2454
2148,304733,9,33,0,0,8697,3,1686.4576545673826,830
2149,304734,14,48,0,0,0,2,5.639654404472822,37203
2150,304736,12,67,0,0,13481,2,-9.005595550175713,-13391
2151,304738,14,24,0,1,22487,4,665.1332064234939,12468
2152,304740,17,26,18000,1,1335,1,1002.6000116735449,-57827
2153,304742,12,32,0,1,87,4,952.7558344775625,-17804
2154,304745,12,59,0,1,0,2,210.82558845616586,-14533
2155,304746,11,45,1014,1,435,2,914.2434994870782,-16063
2156,304747,9,31,1100,0,0,3,1811.9135534176621,32420
2157,304748,10,43,0,1,0,2,1157.9417685292537,-14139
2158,304749,15,39,20,1,46098,2,0.5046140695594659,47906
2159,304753,13,43,0,1,3375,2,396.76105043863936,-12773
2160,304757,13,29,6080,0,13393,1,1171.1278636497846,22429
2161,304759,14,30,3000,1,948,4,692.527371642449,-25589
2162,304763,12,31,0,1,0,4,980.234732478355,-17692
2163,304768,12,35,7900,1,39423,1,1376.6236972976185,25721
2164,304769,11,22,200,1,18925,4,1494.089557397272,10556
2165,304770,12,24,350,0,83,4,1195.018233026669,38770
2166,304774,8,32,0,0,29082,3,1967.6634585983775,-61923
2167,304775,12,32,6800,1,27844,1,1388.5622884512995,10730
2168,304778,12,42,700,1,16629,2,722.8292835551692,6693
2169,304780,9,26,300,0,0,3,1898.0366958953018,29475
2170,304781,12,22,4000,1,0,4,1483.9015521170986,-26732
2171,304783,12,25,100,1,12582,4,1151.517038923901,-142
2172,304784,12,22,6000,1,2929,1,1612.0799209329016,-26700
2173,304791,9,59,2817,0,10530,2,1152.5455390238403,494
2174,304792,12,28,11200,1,65604,1,1780.4702918492476,58493
2175,304793,11,25,6000,0,29964,1,1783.3701329607284,-32049
2176,304795,12,24,8000,0,18663,1,1685.3004937471233,13627
2177,304797,16,36,3000,1,19739,2,20.200171577282163,981
2178,304798,10,30,340,0,14521,3,1536.9577652382432,-11187
2179,304803,12,32,7200,1,0,1,1414.1979622144609,-31803
2180,304804,14,26,4600,0,11679,4,904.9856586982605,26424
2181,304805,10,27,0,0,5387,3,1597.604136541935,14584
2182,304809,12,44,0,1,120,2,623.0090584680529,-16243
2183,304811,12,31,260,0,19740,4,996.8979204244097,-22764
2184,304812,8,34,0,1,6603,3,1912.7056625967925,-2003
2185,304813,12,31,2100,1,13859,4,1114.8220197349492,-1329
2186,304816,16,41,8038,1,21840,1,205.6869926203326,-6128
2187,304820,14,29,7198,1,2778,1,989.052665787618,-31338
2188,304821,13,29,4000,1,28050,4,1037.8223600813471,14764
2189,304823,10,52,2616,1,36600,2,1078.288992933196,37422
2190,304827,12,43,6000,0,9207,2,1035.0230629162616,29913
2191,304835,14,25,0,0,4308,4,637.6543084227014,29360
2192,304838,12,22,98,1,21120,4,1233.825554557463,12324
2193,304839,17,38,500,1,9923,2,-448.7074914742625,-9891
2194,304840,12,36,12769,0,81153,1,1661.195038178903,-156853
2195,304841,12,23,2000,0,0,4,1328.2442853005014,45844
2196,304842,12,22,4000,1,7378,4,1483.9015521170986,-16091
2197,304843,12,30,6682,0,22999,1,1435.9575606927538,-5489
2198,304844,12,31,0,1,290,4,980.234732478355,-17651
2199,304846,16,28,5200,1,36597,1,381.02756128100737,20723
2200,304848,12,25,1000,0,11476,4,1209.1973048910131,6510
2201,304852,8,31,350,1,6759,3,2017.5735711419356,-2264
2202,304853,11,27,2900,1,5697,4,1529.7358652946496,-14312
2203,304856,12,23,0,0,0,4,1200.0659164846948,37235
2204,304858,15,36,9000,1,58848,1,658.4621840549044,48616
2205,304859,12,34,3360,0,27914,4,1113.1376980865298,-35091
2206,304861,13,37,3400,1,29864,2,779.5376654302636,19496
2207,304865,12,42,900,1,13198,2,735.6471204367499,1577
2208,304867,11,43,2000,1,10885,2,1032.3932313148562,-2729
2209,304868,9,26,1700,1,19959,3,1987.7615540663646,12272
2210,304869,8,26,200,1,1170,3,2145.354683484714,-11022
2211,304870,12,27,0,0,6446,4,1090.1503244815267,17682
2212,304871,12,24,1500,1,2421,4,1268.7207950957563,-18086
2213,304872,8,23,0,1,0,3,2214.9735406055097,-13234
2214,304873,12,31,98,0,40038,4,986.5154725503307,-83760
2215,304877,16,38,0,1,25611,2,-227.02517764801087,15669
2216,304880,11,35,12000,1,9640,1,1893.1162594002235,-25436
2217,304883,12,26,700,0,2658,4,1162.4916515678487,32184
2218,304887,13,41,300,0,0,2,470.9456017625962,37709
2219,304889,14,65,0,1,11196,2,-461.50161160899916,-301
2220,304891,8,35,2000,1,13135,3,2013.4051334118067,3871
2221,304897,10,24,0,0,0,3,1680.0408305443107,32357
2222,304899,12,27,8160,1,13241,1,1613.118069250013,-14321
2223,304900,12,36,2000,0,20691,2,971.0186112901993,-19591
2224,304905,11,24,6400,0,38102,1,1836.484704724684,-53656
2225,304907,12,23,0,1,26458,4,1200.0659164846948,20901
2226,304911,13,26,3800,0,611,4,1107.441217202144,53065
2227,304912,14,33,5200,1,31474,1,751.0868833374552,16152
2228,304913,9,25,3000,0,10765,3,2098.5563917974305,8068
2229,304918,13,34,7800,1,44316,1,1143.9667708274137,32404
2230,304920,12,26,6670,1,11190,1,1545.104082483027,-15325
2231,304924,12,35,20,0,23878,2,871.6009241633437,-37259
2232,304925,12,33,0,1,0,4,925.2769364767701,-17724
2233,304928,11,28,2300,1,14718,4,1463.803456649115,535
2234,304929,12,38,35,1,5082,2,790.1255679270853,-9625
2235,304931,8,49,160,1,24830,3,1510.7764620901698,27692
2236,304932,12,39,4500,1,35137,2,1048.8048783075756,26595
2237,304935,9,26,627,1,22716,3,1918.9938591966857,18515
2238,304936,10,28,4000,1,22746,3,1826.4819761727522,10689
2239,304940,9,26,0,1,2181,3,1878.80994057293,-10596
2240,304941,12,26,5600,1,26383,1,1476.528655166574,9667
2241,304942,12,31,0,1,15203,4,980.234732478355,4818
2242,304943,12,27,0,1,69459,4,1090.1503244815267,86050
2243,304945,10,22,0,0,3195,3,1734.9986265458956,23060
2244,304946,13,37,600,1,744,2,600.0879490881362,-18837
2245,304948,12,22,3352,1,5966,4,1442.3717606207792,-16799
2246,304950,12,28,5000,0,27726,1,1383.1173485202453,-26981
2247,304951,9,24,5000,0,7245,3,2254.2136586140296,27881
2248,304953,12,38,0,0,4128,2,787.8824464728095,22285
2249,304954,12,31,0,1,30326,4,980.234732478355,27796
2250,304958,12,31,360,0,15116,4,1003.3068388652009,-7793
2251,304963,12,28,11000,1,24892,1,1767.652454967665,-2190
2252,304967,11,32,0,0,39228,4,1206.4827405077667,-85373
2253,304968,14,30,5000,1,37708,1,820.705740458252,25561
2254,304970,12,44,9550,0,16665,1,1235.0607695635226,19698
2255,304973,12,26,0,0,0,4,1117.6292224823173,36515
2256,304976,8,38,100,1,2783,3,1809.1989890344148,-7322
2257,304978,12,25,4800,1,29318,1,1452.736205641042,15640
2258,304984,13,34,5000,1,33513,1,964.5170544852845,21535
2259,304985,12,33,100,1,3008,4,931.6858549175613,-13113
2260,304987,11,32,0,1,4384,4,1206.4827405077667,-9477
2261,304989,12,23,10000,0,162,1,1840.9577605637242,75804
2262,304996,9,39,2500,1,15813,3,1681.8072275823833,6479
2263,304998,12,23,9749,0,53049,1,1824.8713752773401,-83178
2264,305001,10,27,360,0,17539,3,1620.676242928781,-20365
2265,305003,12,22,4028,0,642,4,1485.6960492805229,52064
2266,305004,12,27,3000,1,30132,4,1282.4178777052348,20683
2267,305009,14,46,0,0,30,2,60.59745040605958,38179
2268,305012,11,23,1359,0,17305,4,1540.8900241252395,-11304
2269,305013,17,35,0,0,3060,2,-398.31538967583583,39427
2270,305014,11,39,7000,1,27092,1,1462.754745357539,11127
2271,305015,10,39,200,1,45,3,1280.6751974140043,-14885
2272,305016,8,27,0,1,0,3,2105.0579486023407,-12730
2273,305019,12,42,0,1,8616,2,677.9668544696378,-3413
2274,305020,13,27,0,1,8529,4,836.4234184513207,-7230
2275,305023,14,34,3000,1,20607,4,582.6117796392791,4360
2276,305029,12,57,19670,1,59349,1,1526.4176417612034,34380
2277,305030,9,26,1373,1,47532,3,1966.8043907649808,54251
2278,305032,12,41,15,1,20039,2,706.4070902365493,13701
2279,305034,12,22,200,0,27954,4,1240.3626513670679,-44989
2280,305038,9,28,754,1,0,3,1872.1753896149057,-15581
2281,305039,14,37,1200,1,0,2,384.81455370267577,-22405
2282,305042,13,37,5000,1,20877,1,882.0803604829052,2644
2283,305043,12,30,0,1,0,4,1007.7136304791475,-17777
2284,305045,12,30,670,1,9550,4,1050.6533840324428,-4853
2285,305047,12,33,4700,1,201,1,1226.4961031939129,-26594
2286,305051,12,41,2080,1,5314,2,838.7512560388695,-12837
2287,305052,12,27,0,1,29691,4,1090.1503244815267,26297
2288,305053,12,29,1500,1,46494,4,1131.3263050917958,48453
2289,305056,12,44,4800,1,11703,2,930.6371436259869,-8059
2290,305061,14,49,1000,1,11276,2,42.249940811585475,-3439
2291,305062,12,31,98,1,0,4,986.5154725503307,-17862
2292,305067,12,27,27746,1,27557,1,2868.3688350632,-32255
2293,305068,16,30,360,0,31131,4,15.878112745172984,-44231
2294,305069,8,37,9076,0,53031,3,2411.942406280541,-100778
2295,305071,11,30,4277,1,117,1,1535.5499782219504,-24900
2296,305072,12,39,0,1,98,2,760.4035484720152,-16452
2297,305073,12,36,7000,1,25340,1,1291.4645333297121,6696
2298,305074,12,27,3300,1,7407,4,1301.6446330276067,-13814
2299,305075,12,40,8331,1,210,1,1266.8516457734622,-32800
2300,305078,12,50,5680,0,20416,2,822.1622379001856,-8171
2301,305080,9,29,0,1,201,3,1796.3732465705543,-13156
2302,305081,12,59,2000,1,6567,2,339.00395727197247,-8630
2303,305084,8,24,0,1,3285,3,2187.4946426047172,-8040
2304,305085,12,35,0,1,6845,2,870.3191404751851,-6909
2305,305086,11,26,0,0,0,4,1371.3561285125215,33746
2306,305087,11,35,9000,1,4142,1,1700.8487061765154,-27734
2307,305089,14,22,2000,1,2286,4,848.2693712408836,-22122
2308,305090,14,38,0,1,0,2,280.42863441240115,-19993
2309,305093,15,31,4000,1,56748,1,475.4107520193502,54752
2310,305094,12,40,4000,1,19096,2,989.2813881028324,3843
2311,305095,8,35,1600,1,2878,3,1987.7694596486454,-10677
2312,305099,13,57,15000,1,84426,1,973.3942445460816,81213
2313,305101,10,22,7000,1,9916,1,2183.622917401215,-14959
2314,305107,12,32,6000,0,11037,1,1337.2909409249805,26557
2315,305108,10,31,4500,0,17223,3,1776.0898743743273,-3533
2316,305114,11,26,4485,1,0,4,1658.796120581963,-25938
2317,305115,13,37,1900,1,1643,2,683.4038888184095,-20067
2318,305119,12,28,0,0,0,4,1062.6714264807342,36877
2319,305122,12,41,4900,1,6845,2,1019.4827560691556,-16438
2320,305123,16,32,4000,1,7379,1,194.20494798835352,-20247
2321,305125,8,40,0,1,20485,3,1747.8322745920377,18924
2322,305131,11,47,0,1,1074,2,794.2992704958779,-12392
2323,305137,12,32,5000,1,9283,1,1273.2017565170754,-13926
2324,305138,14,40,6000,1,16590,1,610.0059448582288,-6427
2325,305142,14,63,1100,1,11911,2,-336.04571275871785,-724
2326,305146,11,27,140,0,40253,4,1352.8497163288357,-86036
2327,305147,12,30,1800,1,1390,4,1123.0741624133734,-19671
2328,305149,12,26,6000,1,25021,1,1502.1643289297317,6724
2329,305151,9,36,2500,1,6828,3,1764.2439215847626,-7771
2330,305154,9,29,0,1,0,3,1796.3732465705543,-13458
2331,305155,8,27,2144,1,45,3,2242.465159972884,-16575
2332,305156,12,28,0,1,10848,4,1062.6714264807342,-2107
2333,305159,13,39,5200,0,34011,1,839.9404013629028,-44384
2334,305160,8,44,8000,0,39323,3,2150.6301578520906,-65060
2335,305165,12,22,0,1,29640,4,1227.5448144854872,25294
2336,305168,9,29,3000,0,0,3,1988.6407997942624,39270
2337,305170,12,22,14080,0,0,1,2129.920530948759,94236
2338,305171,13,27,1300,0,9837,4,919.7393581815941,15170
2339,305172,11,48,0,1,1560,2,766.8203724950854,-11895
2340,305176,16,28,1660,1,43929,4,154.15184847703495,38327
2341,305179,12,38,0,0,4965,2,787.8824464728095,19774
2342,305181,13,31,900,1,14953,4,784.188092415261,1285
2343,305182,12,38,10500,1,35444,1,1460.8188827557897,14386
2344,305184,10,23,0,0,8907,3,1707.5197285451031,5851
2345,305191,8,47,0,1,8913,3,1555.4799885864904,3873
2346,305194,13,22,14000,0,46243,1,1871.0664901659184,-44205
2347,305196,12,27,2330,1,0,4,1239.4781241519395,-23036
2348,305197,12,31,0,1,33,4,980.234732478355,-17643
2349,305207,12,31,7340,1,23541,1,1450.6493460323618,2301
2350,305211,10,28,1300,1,3948,3,1653.441178271416,-12049
2351,305212,12,31,2012,0,6689,4,1109.1821715070546,24035
2352,305214,8,49,0,1,2901,3,1500.5221925849055,-5616
2353,305222,12,35,0,1,16320,2,870.3191404751851,7302
2354,305223,12,37,0,0,0,2,815.3613444736002,34400
2355,305224,11,28,5280,0,67741,1,1654.7892261846646,-148780
2356,305226,12,31,190,1,1484,4,992.4116775158564,-15828
2357,305229,8,40,8,1,22080,3,1748.3449880673015,22011
2358,305231,12,31,14000,1,94715,1,1877.483314188994,96872
2359,305232,14,38,5000,1,0,1,600.8745564519159,-29630
2360,305233,12,26,1600,1,37456,4,1220.1719175349608,34513
2361,305235,12,27,0,0,16476,4,1090.1503244815267,-12298
2362,305239,17,33,320,0,933,4,-322.8490546637222,47466
2363,305242,13,45,129,0,57357,2,350.0707592256731,-136811
2364,305243,12,42,0,0,12459,2,677.9668544696378,-4702
2365,305246,10,25,5000,0,15467,3,1973.007854583033,4896
2366,305251,8,27,9000,1,43447,3,2681.860608273466,34692
2367,305252,14,41,3500,1,104,2,422.30408583768076,-26166
2368,305256,11,34,10000,1,8487,1,1792.4167885852075,-22904
2369,305260,12,28,0,1,6798,4,1062.6714264807342,-7905
2370,305261,12,25,0,1,0,4,1145.1081204831098,-18512
2371,305264,10,27,0,0,402,3,1597.604136541935,29539
2372,305268,12,31,299,1,28349,4,999.3973986163182,24240
2373,305269,14,29,16700,1,1274,1,1598.028096031514,-51641
2374,305274,10,37,0,1,84,3,1322.8151565340086,-14261
2375,305276,14,30,7000,0,33750,1,948.8841092740586,-31276
2376,305277,12,34,9870,0,27805,1,1530.3582885819778,-8202
2377,305283,10,27,4000,1,24389,3,1853.9608741735465,13003
2378,305284,12,23,0,1,22816,4,1200.0659164846948,15438
2379,305286,12,24,14000,1,24894,1,2069.835600194543,-8775
2380,305287,11,24,20000,0,9078,1,2708.0976126721653,85482
2381,305288,12,51,2900,0,8157,2,616.5154072454243,18114
2382,305289,12,28,3000,0,9373,4,1254.9389797044405,20217
2383,305290,11,35,4692,0,19707,1,1424.7524997472683,-8798
2384,305291,13,25,1000,0,17976,4,955.4703988608071,-9968
2385,305292,8,31,2500,0,2320,3,2155.3653176189273,27408
2386,305296,12,25,3500,1,21705,4,1369.4202659107686,6838
2387,305297,8,29,0,0,0,3,2050.100152600756,25126
2388,305300,11,48,300,1,25483,2,786.0471278174573,22716
2389,305306,12,32,8000,0,0,1,1465.4693097407871,66678
2390,305308,8,22,5000,1,55296,3,2562.898360645815,59667
2391,305310,12,25,870,1,3405,4,1200.8657109179858,-15089
2392,305311,12,49,0,0,0,2,485.61456846409055,32308
2393,305312,9,22,0,1,117,3,1988.7255325760998,-14238
2394,305314,12,23,3640,1,42174,4,1433.3505477294639,36973
2395,305318,12,69,0,0,13173,2,-63.96339155176065,-13502
2396,305321,11,67,3200,1,435,2,449.80670058531905,-17995
2397,305322,12,30,0,1,0,4,1007.7136304791475,-18186
2398,305326,10,28,1200,0,21325,3,1647.0322598306266,-28449
2399,305328,12,40,7192,0,0,1,1193.8540647328591,62544
2400,305329,12,41,4500,1,18393,2,993.8470823059906,2166
2401,305331,10,30,0,1,4212,3,1515.1674425395559,-8951
2402,305332,9,24,4300,1,2752,3,2209.351229528498,-19216
2403,305341,12,56,4500,1,39125,2,581.6636122941054,35144
2404,305343,8,30,350,0,3433,3,2045.0524691427281,15794
2405,305344,16,40,3000,1,41820,2,-89.71542042589135,34079
2406,305345,15,22,130,1,544,4,474.69569036790017,-22865
2407,305348,11,25,3033,0,10353,4,1593.2175228224824,15434
2408,305352,11,37,0,1,484,2,1069.0882505038044,-15053
2409,305353,8,29,0,0,37641,3,2050.100152600756,-87966
2410,305354,15,27,0,1,54109,4,328.9696063909123,58416
2411,305355,16,67,8000,0,16648,2,-511.19974440777514,21256
2412,305357,12,32,0,1,1465,4,952.7558344775625,-15781
2413,305359,11,26,5000,1,21880,1,1691.8020505520362,5880
2414,305361,12,27,900,1,3782,4,1147.8305904486388,-14586
2415,305363,13,51,0,1,2066,2,176.9298664322996,-14169
2416,305365,13,32,84,0,33909,4,704.4124199376201,-63263
2417,305366,13,23,3967,0,40968,4,1200.580805000638,-65990
2418,305370,10,38,1211,1,25551,3,1372.9482608511898,21662
2419,305373,13,34,0,1,0,2,644.0711324457716,-18785
2420,305376,10,30,6400,0,9800,1,1925.3382227501352,26030
2421,305377,10,41,7150,0,16651,1,1671.137233047346,6211
2422,305379,11,34,8645,0,15621,1,1705.5759437125016,19875
2423,305382,12,23,2000,0,32901,4,1328.2442853005014,-52858
2424,305383,12,48,80,1,0,2,518.2206012175138,-16077
2425,305385,10,26,7000,1,10885,1,2073.707325398045,-13328
2426,305387,12,22,6000,0,23211,1,1612.0799209329016,-7976
2427,305393,12,25,1314,0,17082,4,1229.3213087950935,-8400
2428,305394,8,31,0,0,13305,3,1995.14235659917,-15659
2429,305395,9,22,0,0,12663,3,1988.7255325760998,-9160
2430,305396,12,30,6300,1,0,1,1411.4754922489374,-30954
2431,305397,10,32,1058,1,610,3,1528.0160036415327,-16436
2432,305398,14,37,1000,1,4704,2,371.9967168210951,-14737
2433,305400,12,34,0,1,0,2,897.7980384759776,-17282
2434,305401,9,22,1564,1,31440,3,2088.961016990059,29239
2435,305403,12,34,1651,1,21793,4,1003.6092819334262,12007
2436,305404,10,48,390,1,16712,2,1045.5420604443716,10716
2437,305406,12,39,4000,1,29524,2,1016.7602861036266,19572
2438,305407,12,32,4600,0,30306,1,1247.5660827539177,-36600
2439,305408,12,47,3060,1,36967,2,736.6852687538576,33312
2440,305409,12,25,0,1,4087,4,1145.1081204831098,-12599
2441,305410,8,29,400,0,15075,3,2075.735826363916,-17722
2442,305411,9,32,2580,1,5337,3,1879.2866483405633,-10355
2443,305416,12,49,7000,1,18823,2,934.2388593194082,-1904
2444,305420,10,22,4700,1,39747,3,2036.2177932630366,34025
2445,305427,12,23,0,0,27628,4,1200.0659164846948,-44815
2446,305431,12,22,0,0,20715,4,1227.5448144854872,-24669
2447,305441,12,24,0,1,3117,4,1172.5870184839023,-14162
